"No.","Time","Source","Destination","Protocol","Length","Info"
"1791","5.335131","192.168.8.117","66.22.238.13","UDP","1251","59318  >  50003 Len=1209"
"1792","5.335250","192.168.8.117","66.22.238.13","UDP","1251","59318  >  50003 Len=1209"
"1793","5.335276","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1794","5.335328","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1795","5.335386","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1796","5.340188","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1797","5.340254","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1798","5.340281","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1799","5.340300","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1800","5.345138","192.168.8.117","66.22.238.13","UDP","1252","59318  >  50003 Len=1210"
"1801","5.347770","66.22.238.4","192.168.8.117","UDP","312","50020  >  57430 Len=270"
"1802","5.365360","66.22.238.4","192.168.8.117","UDP","315","50020  >  57430 Len=273"
"1803","5.368022","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1804","5.368139","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1805","5.368196","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1806","5.368216","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1807","5.368248","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1808","5.373082","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1809","5.373158","192.168.8.117","66.22.238.13","UDP","1242","59318  >  50003 Len=1200"
"1810","5.373179","192.168.8.117","66.22.238.13","UDP","1243","59318  >  50003 Len=1201"
"1811","5.373203","192.168.8.117","66.22.238.13","UDP","1243","59318  >  50003 Len=1201"
"1812","5.379207","192.168.8.117","66.22.238.13","UDP","1243","59318  >  50003 Len=1201"
"1813","5.388063","66.22.238.4","192.168.8.117","UDP","315","50020  >  57430 Len=273"
"1814","5.395401","66.22.238.4","192.168.8.117","UDP","313","50020  >  57430 Len=271"
"1815","5.400744","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"1816","5.400849","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"1817","5.400891","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"1818","5.400922","192.168.8.117","66.22.238.13","UDP","1229","59318  >  50003 Len=1187"
"1819","5.400944","192.168.8.117","66.22.238.13","UDP","1230","59318  >  50003 Len=1188"
"1820","5.400963","192.168.8.117","66.22.238.13","UDP","1230","59318  >  50003 Len=1188"
"1821","5.406251","192.168.8.117","66.22.238.13","UDP","1230","59318  >  50003 Len=1188"
"1822","5.406300","192.168.8.117","66.22.238.13","UDP","1230","59318  >  50003 Len=1188"
"1823","5.410425","66.22.238.13","192.168.8.117","UDP","118","50003  >  59318 Len=76"
"1824","5.413800","66.22.238.4","192.168.8.117","UDP","309","50020  >  57430 Len=267"
"1825","5.427761","66.22.238.4","192.168.8.117","UDP","309","50020  >  57430 Len=267"
"1826","5.433318","192.168.8.117","66.22.238.13","UDP","1166","59318  >  50003 Len=1124"
"1827","5.433397","192.168.8.117","66.22.238.13","UDP","1166","59318  >  50003 Len=1124"
"1828","5.433419","192.168.8.117","66.22.238.13","UDP","1166","59318  >  50003 Len=1124"
"1829","5.433438","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1830","5.433463","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1831","5.433482","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1832","5.438559","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1833","5.438627","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1834","5.438652","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1835","5.438681","192.168.8.117","66.22.238.13","UDP","1167","59318  >  50003 Len=1125"
"1836","5.442631","66.22.238.4","192.168.8.117","UDP","312","50020  >  57430 Len=270"
"1837","5.465111","66.22.238.4","192.168.8.117","UDP","309","50020  >  57430 Len=267"
"1838","5.466981","192.168.8.117","66.22.238.13","UDP","1209","59318  >  50003 Len=1167"
"1839","5.467050","192.168.8.117","66.22.238.13","UDP","1209","59318  >  50003 Len=1167"
"1840","5.467097","192.168.8.117","66.22.238.13","UDP","1210","59318  >  50003 Len=1168"
"1841","5.467137","192.168.8.117","66.22.238.13","UDP","1210","59318  >  50003 Len=1168"
"1842","5.467171","192.168.8.117","66.22.238.13","UDP","1210","59318  >  50003 Len=1168"
"1843","5.472917","192.168.8.117","66.22.238.13","UDP","1210","59318  >  50003 Len=1168"
"1844","5.489534","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"1845","5.490622","66.22.238.4","192.168.8.117","UDP","315","50020  >  57430 Len=273"
"1846","5.500286","192.168.8.117","66.22.238.13","UDP","1176","59318  >  50003 Len=1134"
"1847","5.500366","192.168.8.117","66.22.238.13","UDP","1176","59318  >  50003 Len=1134"
"1848","5.500388","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1849","5.500416","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1850","5.500435","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1851","5.500454","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1852","5.505330","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1853","5.505416","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1854","5.505437","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1855","5.505461","192.168.8.117","66.22.238.13","UDP","1177","59318  >  50003 Len=1135"
"1856","5.506154","66.22.238.4","192.168.8.117","UDP","318","50020  >  57430 Len=276"
"1857","5.533183","192.168.8.117","66.22.238.13","UDP","1174","59318  >  50003 Len=1132"
"1858","5.533506","192.168.8.117","66.22.238.13","UDP","1174","59318  >  50003 Len=1132"
"1859","5.533618","192.168.8.117","66.22.238.13","UDP","1174","59318  >  50003 Len=1132"
"1860","5.533677","192.168.8.117","66.22.238.13","UDP","1174","59318  >  50003 Len=1132"
"1861","5.533748","192.168.8.117","66.22.238.13","UDP","1174","59318  >  50003 Len=1132"
"1862","5.534843","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1863","5.534843","66.22.238.13","192.168.8.117","UDP","122","50003  >  59318 Len=80"
"1864","5.539150","192.168.8.117","66.22.238.13","UDP","1175","59318  >  50003 Len=1133"
"1865","5.539256","192.168.8.117","66.22.238.13","UDP","1175","59318  >  50003 Len=1133"
"1866","5.539289","192.168.8.117","66.22.238.13","UDP","1175","59318  >  50003 Len=1133"
"1867","5.539315","192.168.8.117","66.22.238.13","UDP","1175","59318  >  50003 Len=1133"
"1868","5.545880","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1869","5.561494","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1870","5.565282","192.168.8.117","66.22.238.13","UDP","1116","59318  >  50003 Len=1074"
"1871","5.565341","192.168.8.117","66.22.238.13","UDP","1117","59318  >  50003 Len=1075"
"1872","5.565363","192.168.8.117","66.22.238.13","UDP","1117","59318  >  50003 Len=1075"
"1873","5.565382","192.168.8.117","66.22.238.13","UDP","1117","59318  >  50003 Len=1075"
"1874","5.565400","192.168.8.117","66.22.238.13","UDP","1117","59318  >  50003 Len=1075"
"1875","5.581251","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"1876","5.589200","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1877","5.604328","192.168.8.117","66.22.238.13","UDP","1257","59318  >  50003 Len=1215"
"1878","5.604421","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1879","5.604447","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1880","5.604466","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1881","5.604484","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1882","5.609885","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1883","5.609968","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1884","5.610007","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1885","5.610048","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1886","5.610067","192.168.8.117","66.22.238.13","UDP","1258","59318  >  50003 Len=1216"
"1887","5.611143","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1888","5.634609","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1889","5.637581","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1890","5.637654","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1891","5.637677","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1892","5.637696","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1893","5.637715","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1894","5.643454","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1895","5.643515","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1896","5.643539","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1897","5.643558","192.168.8.117","66.22.238.13","UDP","1226","59318  >  50003 Len=1184"
"1898","5.647407","66.22.238.13","192.168.8.117","RTCP","110","Payload-specific Feedback   ALFB  "
"1899","5.647407","66.22.238.13","192.168.8.117","RTCP","94","Receiver Report   "
"1900","5.648466","66.22.238.13","192.168.8.117","RTCP","94","Receiver Report   "
"1901","5.657688","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1902","5.657688","66.22.238.13","192.168.8.117","UDP","114","50003  >  59318 Len=72"
"1903","5.665734","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"1904","5.665859","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"1905","5.665900","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"1906","5.665935","192.168.8.117","66.22.238.13","UDP","1259","59318  >  50003 Len=1217"
"1907","5.666005","192.168.8.117","66.22.238.13","UDP","1260","59318  >  50003 Len=1218"
"1908","5.671615","192.168.8.117","66.22.238.13","UDP","1260","59318  >  50003 Len=1218"
"1909","5.671696","192.168.8.117","66.22.238.13","UDP","1260","59318  >  50003 Len=1218"
"1910","5.674590","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1911","5.682487","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1912","5.698583","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1913","5.698663","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1914","5.698686","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1915","5.698705","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1916","5.698730","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1917","5.704093","192.168.8.117","66.22.238.13","UDP","1132","59318  >  50003 Len=1090"
"1918","5.704152","192.168.8.117","66.22.238.13","UDP","1133","59318  >  50003 Len=1091"
"1919","5.706843","66.22.238.4","192.168.8.117","UDP","85","50020  >  57430 Len=43"
"1920","5.737166","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1921","5.737229","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1922","5.737250","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1923","5.737269","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1924","5.737287","192.168.8.117","66.22.238.13","UDP","1146","59318  >  50003 Len=1104"
"1925","5.739080","192.168.8.117","66.22.238.13","RTCP","118","Sender Report   "
"1926","5.743199","192.168.8.117","66.22.238.13","UDP","1146","59318  >  50003 Len=1104"
"1927","5.764560","66.22.238.13","192.168.8.117","UDP","118","50003  >  59318 Len=76"
"1928","5.768459","192.168.8.117","66.22.238.13","UDP","1068","59318  >  50003 Len=1026"
"1929","5.768534","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1930","5.768555","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1931","5.768580","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1932","5.768599","192.168.8.117","66.22.238.13","UDP","1069","59318  >  50003 Len=1027"
"1933","5.801505","192.168.8.117","66.22.238.13","UDP","1253","59318  >  50003 Len=1211"
"1934","5.801603","192.168.8.117","66.22.238.13","UDP","1254","59318  >  50003 Len=1212"
"1935","5.801625","192.168.8.117","66.22.238.13","UDP","1254","59318  >  50003 Len=1212"
"1936","5.801650","192.168.8.117","66.22.238.13","UDP","1254","59318  >  50003 Len=1212"
"1937","5.833711","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1938","5.833788","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1939","5.833812","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1940","5.833830","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1941","5.833850","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1942","5.839726","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1943","5.839790","192.168.8.117","66.22.238.13","UDP","1225","59318  >  50003 Len=1183"
"1944","5.839811","192.168.8.117","66.22.238.13","UDP","1226","59318  >  50003 Len=1184"
"1945","5.839829","192.168.8.117","66.22.238.13","UDP","1226","59318  >  50003 Len=1184"
"1946","5.839852","192.168.8.117","66.22.238.13","UDP","1226","59318  >  50003 Len=1184"
"1947","5.867853","192.168.8.117","66.22.238.13","UDP","1215","59318  >  50003 Len=1173"
"1948","5.868073","192.168.8.117","66.22.238.13","UDP","1215","59318  >  50003 Len=1173"
"1949","5.868163","192.168.8.117","66.22.238.13","UDP","1215","59318  >  50003 Len=1173"
"1950","5.868270","192.168.8.117","66.22.238.13","UDP","1215","59318  >  50003 Len=1173"
"1951","5.868347","192.168.8.117","66.22.238.13","UDP","1215","59318  >  50003 Len=1173"
"1952","5.868413","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1953","5.873851","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1954","5.873914","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1955","5.894244","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   "
"1956","5.899498","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1957","5.899671","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1958","5.899708","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1959","5.899727","192.168.8.117","66.22.238.13","UDP","1216","59318  >  50003 Len=1174"
"1960","5.899758","192.168.8.117","66.22.238.13","UDP","1217","59318  >  50003 Len=1175"
"1961","5.914414","192.168.8.117","162.159.129.235","TLSv1.2","140","Application Data"
"1962","5.915319","192.168.8.117","66.22.238.4","UDP","198","57430  >  50020 Len=156"
"1963","5.926458","66.22.238.4","192.168.8.117","RTCP","94","Receiver Report   "
"1964","5.926458","66.22.238.13","192.168.8.117","UDP","102","50003  >  59318 Len=60"
"1965","5.932087","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"1966","5.932159","192.168.8.117","66.22.238.13","UDP","1227","59318  >  50003 Len=1185"
"1967","5.932194","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"1968","5.932217","192.168.8.117","66.22.238.13","UDP","1228","59318  >  50003 Len=1186"
"1969","5.937121","192.168.8.117","66.22.238.4","UDP","205","57430  >  50020 Len=163"
"1970","5.958434","192.168.8.117","66.22.238.4","UDP","214","57430  >  50020 Len=172"
"1971","5.969432","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1972","5.969511","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1973","5.969534","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1974","5.969560","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1975","5.974475","192.168.8.117","66.22.238.4","UDP","317","57430  >  50020 Len=275"
"1976","5.995521","162.159.129.235","192.168.8.117","TCP","54","443  >  51946 [ACK] Seq=1 Ack=259 Win=8 Len=0"
"1977","5.996582","192.168.8.117","66.22.238.4","UDP","350","57430  >  50020 Len=308"
"1978","6.002599","192.168.8.117","66.22.238.13","UDP","1213","59318  >  50003 Len=1171"
"1979","6.002646","192.168.8.117","66.22.238.13","UDP","1213","59318  >  50003 Len=1171"
"1980","6.002668","192.168.8.117","66.22.238.13","UDP","1213","59318  >  50003 Len=1171"
"1981","6.002687","192.168.8.117","66.22.238.13","UDP","1213","59318  >  50003 Len=1171"
"1982","6.013782","192.168.8.117","66.22.238.13","RTCP","102","Sender Report   Payload-specific Feedback   Unknown  [Malformed Packet]"
"1983","6.013782","192.168.8.117","66.22.238.4","UDP","330","57430  >  50020 Len=288"
"1984","6.022337","66.22.238.13","192.168.8.117","UDP","110","50003  >  59318 Len=68"
"1985","6.036102","192.168.8.117","66.22.238.4","UDP","356","57430  >  50020 Len=314"
"1986","6.036112","192.168.8.117","66.22.238.13","UDP","1172","59318  >  50003 Len=1130"
"1987","6.036202","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1988","6.036229","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1989","6.036251","192.168.8.117","66.22.238.13","UDP","1173","59318  >  50003 Len=1131"
"1990","6.059086","192.168.8.117","66.22.238.4","UDP","344","57430  >  50020 Len=302"
"1991","6.069664","192.168.8.117","66.22.238.13","UDP","1144","59318  >  50003 Len=1102"
"1992","6.069774","192.168.8.117","66.22.238.13","UDP","1144","59318  >  50003 Len=1102"
"1993","6.069828","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1994","6.069879","192.168.8.117","66.22.238.13","UDP","1145","59318  >  50003 Len=1103"
"1995","6.074620","192.168.8.117","66.22.238.4","UDP","346","57430  >  50020 Len=304"
"1996","6.095380","192.168.8.117","66.22.238.4","UDP","342","57430  >  50020 Len=300"
"1997","6.100479","192.168.8.117","66.22.238.13","UDP","1151","59318  >  50003 Len=1109"
"1998","6.100589","192.168.8.117","66.22.238.13","UDP","1151","59318  >  50003 Len=1109"
"1999","6.100661","192.168.8.117","66.22.238.13","UDP","1151","59318  >  50003 Len=1109"
"2000","6.100728","192.168.8.117","66.22.238.13","UDP","1152","59318  >  50003 Len=1110"
"2001","6.116262","192.168.8.117","66.22.238.4","UDP","339","57430  >  50020 Len=297"
